no_evenm,annee,DT_ACCDN,HR_ACCDN,CD_ETAT_VICTM,CD_MUNCP,CIVIC_NUMBER,STREET_TYPE,STREET OF ACCIDENT,STREET_DIR,INTERSECTION TYPE,INTERSECTION,INTERSECTION DIRECTION,Geocoding address,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,nb_veh_accdn_c,agecond_1,agecond_2,agecond_3,agecond_4,agecond_5,agecond_6,agecond_7,agecond_8
301300707170018,2007,7/17/2007,14:30,3,66023,,,PIE IX,,,JEAN TALON,," PIE IX  &  JEAN TALON , Montreal, QC",0,0,1,1,75,,,,,,,
301300707180009,2007,7/18/2007,12:00,3,66023,,,,,,JEAN TALON MOLSON,,"   &  JEAN TALON MOLSON , Montreal, QC",0,0,1,1,54,,,,,,,
301300707200018,2007,7/20/2007,,3,66023,,,ST MICHEL,,,JARRY,," ST MICHEL  &  JARRY , Montreal, QC",0,0,1,1,47,,,,,,,
301300708070001,2007,8/7/2007,8:50,3,66023,,,SHAUGHNESSY,,,SHELLEY,," SHAUGHNESSY  &  SHELLEY , Montreal, QC",0,0,1,1,49,,,,,,,
301300709050007,2007,9/5/2007,8:00,3,66023,,,DE LILLE,,,CHARLAND,," DE LILLE  &  CHARLAND , Montreal, QC",0,0,1,1,48,,,,,,,
301300709060021,2007,9/6/2007,17:38,3,66023,,,JEAN TALON,,,MOLSON,," JEAN TALON  &  MOLSON , Montreal, QC",0,0,1,1,43,,,,,,,
301300709140002,2007,9/14/2007,5:15,3,66023,9001,,14E AV,,,LEGENDRE,,"9001 14E AV, Montreal, QC",0,0,1,1,27,,,,,,,
301300709280018,2007,9/28/2007,15:44,3,66023,,,ST MICHEL,,,SHAUGHNESSY,," ST MICHEL  &  SHAUGHNESSY , Montreal, QC",0,0,1,1,,,,,,,,
301300710040023,2007,10/4/2007,11:30,3,66023,,,CREMAZIE,,,14E AV,," CREMAZIE  &  14E AV , Montreal, QC",0,0,1,1,48,,,,,,,
301300710060003,2007,10/6/2007,13:55,3,66023,,,MONTREAL,,,ST MICHEL LOUVAIN,," MONTREAL  &  ST MICHEL LOUVAIN , Montreal, QC",0,0,1,1,22,,,,,,,
301300710180004,2007,10/18/2007,6:28,3,66023,,,PIE IX,,,JEAN TALON,," PIE IX  &  JEAN TALON , Montreal, QC",0,0,1,1,20,,,,,,,
301300710200010,2007,10/20/2007,18:50,3,66023,,,CHARLAND,,,PARTHENAIS,," CHARLAND  &  PARTHENAIS , Montreal, QC",0,0,1,1,33,,,,,,,
301300711190009,2007,11/19/2007,,3,66023,,,14E AV,,,BELAIR,," 14E AV  &  BELAIR , Montreal, QC",0,0,2,1,74,,,,,,,
301300711190009,2007,11/19/2007,,3,66023,,,14E AV,,,BELAIR,," 14E AV  &  BELAIR , Montreal, QC",0,0,2,1,74,,,,,,,
301300711210013,2007,11/21/2007,14:48,3,66023,,,ST MICHEL,,,JARRY,," ST MICHEL  &  JARRY , Montreal, QC",0,0,1,1,24,,,,,,,
301300711210019,2007,11/21/2007,18:35,3,66023,,,PIE IX,,,47E RUE,," PIE IX  &  47E RUE , Montreal, QC",0,0,1,1,53,,,,,,,
301300711240019,2007,11/24/2007,16:59,3,66023,,,PIE IX,,,BELAIR,," PIE IX  &  BELAIR , Montreal, QC",0,0,1,1,21,,,,,,,
301300711280003,2007,11/28/2007,9:24,3,66023,9390,,PIE IX,,,53E RUE,,"9390 PIE IX, Montreal, QC",0,0,1,1,27,,,,,,,
301300711290007,2007,11/29/2007,6:40,3,66023,,,ST MICHEL,,,CREMAZIE,," ST MICHEL  &  CREMAZIE , Montreal, QC",0,0,1,1,42,,,,,,,
301300712010021,2007,12/1/2007,18:52,3,66023,,,JEAN TALON,,,24E AV,," JEAN TALON  &  24E AV , Montreal, QC",0,0,1,1,39,,,,,,,
301300712060020,2007,12/6/2007,11:30,3,66023,,,ST MICHEL,,,LOUVAIN,," ST MICHEL  &  LOUVAIN , Montreal, QC",0,0,1,1,27,,,,,,,
301300712060021,2007,12/6/2007,14:25,3,66023,,,PIE IX,,,BELAIR,," PIE IX  &  BELAIR , Montreal, QC",0,0,1,1,37,,,,,,,
301300712080010,2007,12/8/2007,13:33,3,66023,,,IBERVILLE,,,TILLEMONT,," IBERVILLE  &  TILLEMONT , Montreal, QC",0,0,1,1,38,,,,,,,
301300712150006,2007,12/15/2007,17:00,3,66023,,,JEAN TALON,,,8E AV,," JEAN TALON  &  8E AV , Montreal, QC",0,0,1,1,27,,,,,,,
301310701220005,2007,1/22/2007,8:40,2,66023,,,JARRY,E,,DE LORIMIER,," JARRY E &  DE LORIMIER , Montreal, QC",0,1,1,1,21,,,,,,,
301310701240022,2007,1/24/2007,17:30,3,66023,,,LAJEUNESSE,,,LIEGE,," LAJEUNESSE  &  LIEGE , Montreal, QC",0,0,1,1,46,,,,,,,
301310701290009,2007,1/29/2007,13:00,3,66023,,,MISTRAL,,,ST ANDRE,," MISTRAL  &  ST ANDRE , Montreal, QC",0,0,1,1,23,,,,,,,
301310702030009,2007,2/3/2007,11:50,2,66023,,,JARRY,,,BERRI,," JARRY  &  BERRI , Montreal, QC",0,1,0,1,56,,,,,,,
301310702210015,2007,2/21/2007,16:15,3,66023,,,JARRY,,,DROLET,," JARRY  &  DROLET , Montreal, QC",0,0,1,2,59,,,,,,,
301310703020009,2007,3/1/2007,16:15,3,66023,,,ST LAURENT,,,JARRY,," ST LAURENT  &  JARRY , Montreal, QC",0,0,1,1,,,,,,,,
301310703110013,2007,3/11/2007,13:07,3,66023,,,CHATEAUBRIAND,,,FAILLON,," CHATEAUBRIAND  &  FAILLON , Montreal, QC",0,0,1,1,38,,,,,,,
301310703190024,2007,3/19/2007,19:50,3,66023,2469,,JEAN TALON,,,D'IBERVILLE,,"2469 JEAN TALON, Montreal, QC",0,0,1,1,48,,,,,,,
301310704120009,2007,4/12/2007,15:15,3,66023,,,JARRY,,,FOUCHER,," JARRY  &  FOUCHER , Montreal, QC",0,0,1,1,64,,,,,,,
301310704170004,2007,4/17/2007,8:40,3,66023,7253,,HENRI JULIEN,,,DE CASTELNAU,,"7253 HENRI JULIEN, Montreal, QC",0,0,2,1,37,,,,,,,
301310704170004,2007,4/17/2007,8:40,3,66023,7253,,HENRI JULIEN,,,DE CASTELNAU,,"7253 HENRI JULIEN, Montreal, QC",0,0,2,1,37,,,,,,,
301310705020004,2007,5/2/2007,8:12,3,66023,,,CASTELNEAU,,,ST LAURENT,," CASTELNEAU  &  ST LAURENT , Montreal, QC",0,0,1,1,37,,,,,,,
301310705020007,2007,5/2/2007,11:32,3,66023,8155,,ST LAURENT,,,JARRY,,"8155 ST LAURENT, Montreal, QC",0,0,1,1,55,,,,,,,
301310705050014,2007,5/5/2007,12:25,3,66023,,,PAPINEAU,,,VILLERAY,," PAPINEAU  &  VILLERAY , Montreal, QC",0,0,1,1,34,,,,,,,
301310706050017,2007,6/5/2007,17:36,3,66023,,,CREMAZIE,,,LAJEUNESSE,," CREMAZIE  &  LAJEUNESSE , Montreal, QC",0,0,1,1,36,,,,,,,
301310706290014,2007,6/29/2007,12:38,3,66023,,,JARRY,,,ST ANDRE,," JARRY  &  ST ANDRE , Montreal, QC",0,0,1,1,33,,,,,,,
301310707130010,2007,7/13/2007,18:21,3,66023,,,ST DENIS,,,FAILLON,," ST DENIS  &  FAILLON , Montreal, QC",0,0,2,1,40,,,,,,,
301310707130010,2007,7/13/2007,18:21,3,66023,,,ST DENIS,,,FAILLON,," ST DENIS  &  FAILLON , Montreal, QC",0,0,2,1,40,,,,,,,
301310707200014,2007,7/20/2007,17:17,3,66023,,,DES BELGES,,,MISTRAL,," DES BELGES  &  MISTRAL , Montreal, QC",0,0,1,1,40,,,,,,,
301310707230012,2007,7/23/2007,19:50,3,66023,7525,,DES ERABLES,,,L O DAVID,,"7525 DES ERABLES, Montreal, QC",0,0,1,1,48,,,,,,,
301310708210013,2007,8/21/2007,13:25,3,66023,7335,,ST LAURENT,,,DE CASTELNAU,,"7335 ST LAURENT, Montreal, QC",0,0,1,1,42,,,,,,,
301310708250012,2007,8/25/2007,18:15,3,66023,,,CHRISTOPHE COLOMB,,,VILLERAY,," CHRISTOPHE COLOMB  &  VILLERAY , Montreal, QC",0,0,1,1,34,,,,,,,
301310709110005,2007,9/11/2007,8:45,3,66023,,,JARRY,,,DE NORMANVILLE,," JARRY  &  DE NORMANVILLE , Montreal, QC",0,0,2,2,35,,,,,,,
301310709110005,2007,9/11/2007,8:45,3,66023,,,JARRY,,,DE NORMANVILLE,," JARRY  &  DE NORMANVILLE , Montreal, QC",0,0,2,2,35,,,,,,,
301310710090017,2007,10/9/2007,18:49,3,66023,,,PAPINEAU,,,VILLERAY,," PAPINEAU  &  VILLERAY , Montreal, QC",0,0,1,1,33,,,,,,,
301310710100003,2007,10/10/2007,7:56,3,66023,,,EVERETT,,,MARQUETTE,," EVERETT  &  MARQUETTE , Montreal, QC",0,0,1,1,48,,,,,,,
301310710130024,2007,10/13/2007,19:20,3,66023,,,JEAN TALON,E,,DES ECORES,," JEAN TALON E &  DES ECORES , Montreal, QC",0,0,1,1,64,,,,,,,
301310710190024,2007,10/19/2007,21:15,3,66023,7152,,ST HUBERT,,,JEAN TALON,,"7152 ST HUBERT, Montreal, QC",0,0,1,1,39,,,,,,,
301310710260019,2007,10/26/2007,15:49,3,66023,,,JEAN TALON,,,CARTIER,," JEAN TALON  &  CARTIER , Montreal, QC",0,0,1,1,51,,,,,,,
301310710290012,2007,10/29/2007,9:50,3,66023,,,ST DENIS,,,LIEGE,," ST DENIS  &  LIEGE , Montreal, QC",0,0,1,1,46,,,,,,,
301310711010009,2007,11/1/2007,10:25,3,66023,,,VILLERAY,,,RUELLE DES CHATEAUBRIAND,," VILLERAY  &  RUELLE DES CHATEAUBRIAND , Montreal, QC",0,0,1,1,80,,,,,,,
301310711150010,2007,11/15/2007,14:15,3,66023,,,PAPINEAU,,,JARRY,," PAPINEAU  &  JARRY , Montreal, QC",0,0,2,1,44,,,,,,,
301310711150010,2007,11/15/2007,14:15,3,66023,,,PAPINEAU,,,JARRY,," PAPINEAU  &  JARRY , Montreal, QC",0,0,2,1,44,,,,,,,
301310711150016,2007,11/15/2007,8:20,3,66023,,,JARRY,,,ST LAURENT,," JARRY  &  ST LAURENT , Montreal, QC",0,0,1,1,,,,,,,,
301310711190010,2007,11/19/2007,15:28,3,66023,,,JARRY,,,ESPLANADE,," JARRY  &  ESPLANADE , Montreal, QC",0,0,1,1,17,,,,,,,
301310711190013,2007,11/19/2007,17:20,3,66023,,,JARRY,,,CHABOT,," JARRY  &  CHABOT , Montreal, QC",0,0,1,1,52,,,,,,,
301310711220006,2007,11/21/2007,12:30,2,66023,1205,,JARRY,E,,DE NORMANVILLE,,"1205 JARRY, Montreal, QC",0,1,0,1,,,,,,,,
301310711290011,2007,11/29/2007,17:14,3,66023,,,JARRY,,,ST HUBERT,," JARRY  &  ST HUBERT , Montreal, QC",0,0,1,1,25,,,,,,,
301310711300012,2007,11/30/2007,18:15,3,66023,7244,,CHABOT,,,JEAN TALON,,"7244 CHABOT, Montreal, QC",0,0,1,1,35,,,,,,,
301310712070018,2007,12/7/2007,23:15,3,66023,,,ST HUBERT,,,CREMAZIE,," ST HUBERT  &  CREMAZIE , Montreal, QC",0,0,1,1,29,,,,,,,
301310712110020,2007,12/11/2007,16:50,3,66023,,,ST DENIS,,,GOUNOD,," ST DENIS  &  GOUNOD , Montreal, QC",0,0,1,1,50,,,,,,,
301310712110022,2007,12/11/2007,11:30,3,66023,,,JEAN TALON,,,DES ERABLES,," JEAN TALON  &  DES ERABLES , Montreal, QC",0,0,1,1,,,,,,,,
301310712220012,2007,12/11/2007,17:30,3,66023,,,DE GASPE,,,DE CASTELNAU,," DE GASPE  &  DE CASTELNAU , Montreal, QC",0,0,1,1,,,,,,,,
301330701030002,2007,1/3/2007,10:55,3,66023,,,LIEGE,,,QUERBES,," LIEGE  &  QUERBES , Montreal, QC",0,0,1,1,34,,,,,,,
301330701250006,2007,1/25/2007,13:15,3,66023,,,OGILVY,,,CHAMPAGNEUR,," OGILVY  &  CHAMPAGNEUR , Montreal, QC",0,0,1,1,52,,,,,,,
301330702010005,2007,2/1/2007,19:30,3,66023,,,CHAMPAGNEUR,,,JARRY,," CHAMPAGNEUR  &  JARRY , Montreal, QC",0,0,1,1,41,,,,,,,
301330702060003,2007,2/6/2007,11:15,2,66023,,,L'ACADIE,,,LIEGE,O," L'ACADIE  &  LIEGE O, Montreal, QC",0,1,0,1,26,,,,,,,
301330702100001,2007,2/9/2007,12:00,3,66023,,,DU PARC,,,JEAN TALON,," DU PARC  &  JEAN TALON , Montreal, QC",0,0,1,1,,,,,,,,
301330702110003,2007,2/11/2007,19:15,3,66023,,,DE L'EPEE,,,OGILVY,," DE L'EPEE  &  OGILVY , Montreal, QC",0,0,1,1,37,,,,,,,
301330702150001,2007,2/15/2007,10:30,3,66023,,,JARRY,,,BLOOMFIELD,," JARRY  &  BLOOMFIELD , Montreal, QC",0,0,1,1,43,,,,,,,
301330702210012,2007,2/21/2007,15:55,3,66023,,,QUERBES,,,JEAN TALON,," QUERBES  &  JEAN TALON , Montreal, QC",0,0,1,1,29,,,,,,,
301330702210013,2007,2/21/2007,15:55,3,66023,,,WISEMAN,,,ST ROCH,," WISEMAN  &  ST ROCH , Montreal, QC",0,0,1,1,31,,,,,,,
301330703300011,2007,3/30/2007,14:10,3,66023,,,OGILVY,,,BIRNAM,," OGILVY  &  BIRNAM , Montreal, QC",0,0,1,1,29,,,,,,,
301330704180007,2007,4/18/2007,14:05,2,66023,,,JEAN TALON,,,HUTCHISON,," JEAN TALON  &  HUTCHISON , Montreal, QC",0,1,0,1,33,,,,,,,
301330705040004,2007,5/4/2007,18:03,3,66023,,,ST ROCH,,,OUTREMONT,," ST ROCH  &  OUTREMONT , Montreal, QC",0,0,1,1,31,,,,,,,
301330705090010,2007,5/9/2007,15:30,3,66023,,,OGILVY,,,BLOOMFIELD,," OGILVY  &  BLOOMFIELD , Montreal, QC",0,0,1,1,34,,,,,,,
301330705160011,2007,5/16/2007,16:57,3,66023,,,OGILVY,,,HUTCHISON,," OGILVY  &  HUTCHISON , Montreal, QC",0,0,1,1,31,,,,,,,
301330705260006,2007,5/26/2007,14:27,3,66023,415,,ST ROCH,,,TSSE ST ROCH,,"415 ST ROCH, Montreal, QC",0,0,1,1,18,,,,,,,
301330705300003,2007,5/30/2007,11:00,3,66023,,,DU PARC,,,BEAUMONT,," DU PARC  &  BEAUMONT , Montreal, QC",0,0,1,1,56,,,,,,,
301330706120001,2007,6/12/2007,8:24,3,66023,,,JEAN TALON,,AV,DU PARC,," JEAN TALON  & AV DU PARC , Montreal, QC",0,0,1,1,23,,,,,,,
301330706260003,2007,6/26/2007,15:00,3,66023,7452,,OUTREMONT,,,OGILVY,,"7452 OUTREMONT, Montreal, QC",0,0,1,1,61,,,,,,,
301330706300009,2007,6/30/2007,14:10,3,66023,,,JEAN TALON,,,CHAMPAGNEUR,," JEAN TALON  &  CHAMPAGNEUR , Montreal, QC",0,0,1,1,43,,,,,,,
301330707200005,2007,7/20/2007,12:15,3,66023,,,L'ACADIE,,,JEAN TALON,," L'ACADIE  &  JEAN TALON , Montreal, QC",0,0,1,1,36,,,,,,,
301330708130011,2007,8/13/2007,15:05,3,66023,,,BEAUMONT,,,STUART,," BEAUMONT  &  STUART , Montreal, QC",0,0,1,1,50,,,,,,,
301330708280002,2007,8/28/2007,12:50,3,66023,7245,,HUTCHISON,,,,,"7245 HUTCHISON, Montreal, QC",0,0,1,1,53,,,,,,,
301330709040004,2007,9/4/2007,8:35,3,66023,,,JEAN TALON,,,BLOOMFIELD,," JEAN TALON  &  BLOOMFIELD , Montreal, QC",0,0,3,1,26,,,,,,,
301330709040004,2007,9/4/2007,8:35,3,66023,,,JEAN TALON,,,BLOOMFIELD,," JEAN TALON  &  BLOOMFIELD , Montreal, QC",0,0,3,1,26,,,,,,,
301330709040004,2007,9/4/2007,8:35,3,66023,,,JEAN TALON,,,BLOOMFIELD,," JEAN TALON  &  BLOOMFIELD , Montreal, QC",0,0,3,1,26,,,,,,,
301330710030014,2007,10/3/2007,15:35,3,66023,,,STUART,,,BEAUMONT,," STUART  &  BEAUMONT , Montreal, QC",0,0,1,1,,,,,,,,
301330710100002,2007,10/10/2007,8:08,3,66023,,,JEAN TALON,,,CHAMPAGNEUR,," JEAN TALON  &  CHAMPAGNEUR , Montreal, QC",0,1,1,1,56,,,,,,,
301330710100002,2007,10/10/2007,8:08,2,66023,,,JEAN TALON,,,CHAMPAGNEUR,," JEAN TALON  &  CHAMPAGNEUR , Montreal, QC",0,1,1,1,56,,,,,,,
301330711170003,2007,11/17/2007,14:37,3,66023,,,WISEMAN,,,ST ROCH,," WISEMAN  &  ST ROCH , Montreal, QC",0,0,1,1,47,,,,,,,
301330711290013,2007,11/29/2007,18:45,3,66023,,,JEAN TALON,,,BLOOMFIELD,," JEAN TALON  &  BLOOMFIELD , Montreal, QC",0,0,1,1,59,,,,,,,
301330712060015,2007,12/6/2007,12:00,3,66023,8570,,DE L'EPEE,,,LIEGE,,"8570 DE L'EPEE, Montreal, QC",0,0,1,1,,,,,,,,
301330712070008,2007,12/6/2007,21:30,3,66023,,,JEAN TALON,,,L'ACADIE,," JEAN TALON  &  L'ACADIE , Montreal, QC",0,0,1,1,21,,,,,,,
301330712120015,2007,12/12/2007,17:15,3,66023,,,L'ACADIE,,,CREMAZIE,," L'ACADIE  &  CREMAZIE , Montreal, QC",0,0,1,1,55,,,,,,,
301350701080013,2007,1/8/2007,13:00,3,66023,7132,,ST LAURENT,,,SHAMROCK,,"7132 ST LAURENT, Montreal, QC",0,0,1,1,58,,,,,,,
301350701150004,2007,1/15/2007,3:15,3,66023,,,CHATEAUBRIAND,,,BEAUBIEN,," CHATEAUBRIAND  &  BEAUBIEN , Montreal, QC",0,0,1,1,,,,,,,,
301350701190020,2007,1/19/2007,18:10,3,66023,,,BELANGER,,,ST VALLIER,," BELANGER  &  ST VALLIER , Montreal, QC",0,0,1,1,,,,,,,,
301350701200006,2007,1/20/2007,3:00,3,66023,,,BELANGER,,,ST DENIS,," BELANGER  &  ST DENIS , Montreal, QC",0,0,1,1,,,,,,,,
301350701250005,2007,1/25/2007,8:30,3,66023,,,JEAN TALON,,,FABRE,," JEAN TALON  &  FABRE , Montreal, QC",0,0,1,1,37,,,,,,,
301350702070009,2007,2/7/2007,14:30,3,66023,,,CHATEAUBRIAND,,,BELANGER,," CHATEAUBRIAND  &  BELANGER , Montreal, QC",0,0,1,1,34,,,,,,,
301350702130004,2007,2/13/2007,,3,66023,,,ST DENIS,,,JEAN TALON,," ST DENIS  &  JEAN TALON , Montreal, QC",0,0,1,1,71,,,,,,,
301350702180012,2007,2/18/2007,13:49,2,66023,,,BELLECHASSE,,,ST HUBERT,," BELLECHASSE  &  ST HUBERT , Montreal, QC",0,1,0,1,34,,,,,,,
301350702230011,2007,2/23/2007,12:00,3,66023,6567,,DROLET,,,,,"6567 DROLET, Montreal, QC",0,0,1,1,46,,,,,,,
301350702240007,2007,2/24/2007,9:27,3,66023,,,DE LANAUDIERE,,,JEAN TALON,," DE LANAUDIERE  &  JEAN TALON , Montreal, QC",0,0,1,1,49,,,,,,,
301350703050001,2007,3/4/2007,20:00,3,66023,,,ROSEMONT,,,MARQUETTE,," ROSEMONT  &  MARQUETTE , Montreal, QC",0,0,1,1,38,,,,,,,
301350703070005,2007,3/7/2007,10:55,3,66023,,,BEAUBIEN,,,LOUIS HEMON,," BEAUBIEN  &  LOUIS HEMON , Montreal, QC",0,0,1,2,30,90,,,,,,
301350703150006,2007,3/15/2007,8:00,3,66023,,,DES ERABLES,,,DES CARRIERES,," DES ERABLES  &  DES CARRIERES , Montreal, QC",0,0,1,1,32,,,,,,,
301350703190013,2007,3/19/2007,14:40,3,66023,,,DE LORIMIER,,,ST ZOTIQUE,," DE LORIMIER  &  ST ZOTIQUE , Montreal, QC",0,0,1,1,30,,,,,,,
301350704130024,2007,4/13/2007,21:30,3,66023,,,CASGRAIN,,,BELANGER,," CASGRAIN  &  BELANGER , Montreal, QC",0,0,1,1,55,,,,,,,
301350704230015,2007,4/23/2007,17:20,3,66023,,,BEAUBIEN,,,CHRISTOPHE COLOMB,," BEAUBIEN  &  CHRISTOPHE COLOMB , Montreal, QC",0,0,2,3,76,18,42,,,,,
301350704230015,2007,4/23/2007,17:20,3,66023,,,BEAUBIEN,,,CHRISTOPHE COLOMB,," BEAUBIEN  &  CHRISTOPHE COLOMB , Montreal, QC",0,0,2,3,76,18,42,,,,,
301350704280005,2007,4/28/2007,1:37,3,66023,,,PAPINEAU,,,BEAUBIEN,," PAPINEAU  &  BEAUBIEN , Montreal, QC",0,0,1,1,26,,,,,,,
301350705020010,2007,5/2/2007,12:50,3,66023,,,ST ZOTIQUE,,,ST DENIS,," ST ZOTIQUE  &  ST DENIS , Montreal, QC",0,0,1,1,41,,,,,,,
301350705020019,2007,5/2/2007,16:45,3,66023,,,ST HUBERT,,,JEAN TALON,," ST HUBERT  &  JEAN TALON , Montreal, QC",0,0,2,1,32,,,,,,,
301350705020019,2007,5/2/2007,16:45,3,66023,,,ST HUBERT,,,JEAN TALON,," ST HUBERT  &  JEAN TALON , Montreal, QC",0,0,2,1,32,,,,,,,
301350705060012,2007,5/6/2007,14:45,3,66023,6828,,CLARK,,,ST ZOTIQUE,,"6828 CLARK, Montreal, QC",0,0,1,1,48,,,,,,,
301350705080017,2007,5/6/2007,3:00,2,66023,6821,,ST HUBERT,,,BELANGER,,"6821 ST HUBERT, Montreal, QC",0,1,0,2,22,23,,,,,,
301350705160025,2007,5/16/2007,23:00,3,66023,,,ST LAURENT,,,JEAN TALON,," ST LAURENT  &  JEAN TALON , Montreal, QC",0,0,1,1,45,,,,,,,
301350705180012,2007,5/18/2007,11:10,3,66023,,,ST ZOTIQUE,,,BORDEAUX,," ST ZOTIQUE  &  BORDEAUX , Montreal, QC",0,0,1,1,41,,,,,,,
301350705260015,2007,5/26/2007,16:10,3,66023,,,DE ST VALLIER,,,ST ZOTIQUE,," DE ST VALLIER  &  ST ZOTIQUE , Montreal, QC",0,0,1,1,19,,,,,,,
301350705270017,2007,5/27/2007,16:55,3,66023,,,CHRISTOPHE COLOMB,,,BELANGER,," CHRISTOPHE COLOMB  &  BELANGER , Montreal, QC",0,0,3,2,59,63,,,,,,
301350705310002,2007,5/31/2007,7:50,3,66023,,,JEAN TALON,,,DE LANAUDIERE,," JEAN TALON  &  DE LANAUDIERE , Montreal, QC",0,0,1,1,41,,,,,,,
301350706030004,2007,6/3/2007,14:10,3,66023,,,BELLECHASSE,,,DE LA ROCHE,," BELLECHASSE  &  DE LA ROCHE , Montreal, QC",0,0,1,1,24,,,,,,,
301350706120017,2007,6/12/2007,15:25,3,66023,5967,,NORMANVILLE,,,ROSEMONT,,"5967 NORMANVILLE, Montreal, QC",0,0,1,5,57,,,,,,,
301350706130002,2007,6/13/2007,9:27,3,66023,,,ST HUBERT,,,JEAN TALON,," ST HUBERT  &  JEAN TALON , Montreal, QC",0,0,2,1,74,,,,,,,
301350706130002,2007,6/13/2007,9:27,3,66023,,,ST HUBERT,,,JEAN TALON,," ST HUBERT  &  JEAN TALON , Montreal, QC",0,0,2,1,74,,,,,,,
301350706160015,2007,6/16/2007,23:30,3,66023,,,ST HUBERT,,,JEAN TALON,," ST HUBERT  &  JEAN TALON , Montreal, QC",0,0,5,2,54,26,,,,,,
301350706190017,2007,6/19/2007,16:10,3,66023,105,,JEAN TALON,O,,ST URBAIN,,"105 JEAN TALON, Montreal, QC",0,0,1,1,50,,,,,,,
301350706200009,2007,6/20/2007,,3,66023,,,ST DENIS,,,JEAN TALON,," ST DENIS  &  JEAN TALON , Montreal, QC",0,0,1,1,52,,,,,,,
301350706220018,2007,6/22/2007,20:50,2,66023,,,DE LORIMIER,,,HOLT,," DE LORIMIER  &  HOLT , Montreal, QC",0,1,0,1,30,,,,,,,
301350707100011,2007,7/10/2007,14:40,3,66023,,,DE GASPE,,,JEAN TALON,," DE GASPE  &  JEAN TALON , Montreal, QC",0,0,1,1,64,,,,,,,
301350707180016,2007,7/18/2007,14:10,3,66023,,,ST LAURENT,,,BEAUBIEN,," ST LAURENT  &  BEAUBIEN , Montreal, QC",0,0,1,1,59,,,,,,,
301350708040011,2007,8/4/2007,16:57,3,66023,,,BELANGER,,,MARGUERITE,," BELANGER  &  MARGUERITE , Montreal, QC",0,0,1,1,45,,,,,,,
301350708090014,2007,8/9/2007,12:35,3,66023,,,ROSEMONT,,,BORDEAUX,," ROSEMONT  &  BORDEAUX , Montreal, QC",0,0,1,1,33,,,,,,,
301350708150015,2007,8/15/2007,14:50,3,66023,7142,,BOYER,,,,,"7142 BOYER, Montreal, QC",0,0,1,1,22,,,,,,,
301350708210003,2007,8/21/2007,9:27,3,66023,,,JEAN TALON,,,DE CHATEAUBRIAND,," JEAN TALON  &  DE CHATEAUBRIAND , Montreal, QC",0,0,2,1,55,,,,,,,
301350708230008,2007,8/23/2007,16:07,3,66023,,,CLARK ST ZOTIQUE,,,ST LAURENT,," CLARK ST ZOTIQUE  &  ST LAURENT , Montreal, QC",0,0,1,1,17,,,,,,,
301350708260014,2007,8/26/2007,14:00,3,66023,,,ST LAURENT,,,JEAN TALON,," ST LAURENT  &  JEAN TALON , Montreal, QC",0,0,1,1,60,,,,,,,
301350709110015,2007,9/11/2007,16:35,3,66023,1385,,JEAN TALON,E,,DE LANAUDIERE,,"1385 JEAN TALON, Montreal, QC",0,0,1,1,19,,,,,,,
301350709110021,2007,9/11/2007,21:30,3,66023,6615,AV,DU PARC,,,,,"6615 AV DU PARC , Montreal, QC",0,0,1,1,,,,,,,,
301350709150004,2007,9/15/2007,3:35,3,66023,,,PAPINEAU,,,BEAUBIEN,E," PAPINEAU  &  BEAUBIEN E, Montreal, QC",0,0,1,1,29,,,,,,,
301350709190011,2007,9/19/2007,8:50,3,66023,,,JEAN TALON,,,MARQUETTE,," JEAN TALON  &  MARQUETTE , Montreal, QC",0,0,1,3,33,,54,,,,,
301350709190028,2007,9/19/2007,15:51,3,66023,2488,,BELANGER,,,D'IBERVILLE,,"2488 BELANGER, Montreal, QC",0,0,1,1,43,,,,,,,
301350709210028,2007,9/21/2007,20:37,3,66023,,,BEAUBIEN,,,ST DENIS,," BEAUBIEN  &  ST DENIS , Montreal, QC",0,0,1,1,45,,,,,,,
301350709220013,2007,9/22/2007,17:50,3,66023,,,MOZART,,,ST LAURENT,," MOZART  &  ST LAURENT , Montreal, QC",0,0,2,2,38,23,,,,,,
301350709220013,2007,9/22/2007,17:50,3,66023,,,MOZART,,,ST LAURENT,," MOZART  &  ST LAURENT , Montreal, QC",0,0,2,2,38,23,,,,,,
301350709240025,2007,9/24/2007,19:13,3,66023,,,ST DENIS,,,BELANGER,," ST DENIS  &  BELANGER , Montreal, QC",0,0,1,1,30,,,,,,,
301350709290001,2007,9/28/2007,23:59,3,66023,1200,,BEAUBIEN,,,DE LA ROCHE,,"1200 BEAUBIEN, Montreal, QC",0,0,1,1,31,,,,,,,
301350710110022,2007,10/11/2007,19:15,3,66023,,,CHRISTOPHE COLOMB,,,BEAUBIEN,," CHRISTOPHE COLOMB  &  BEAUBIEN , Montreal, QC",0,0,1,1,32,,,,,,,
301350710130011,2007,10/13/2007,11:49,1,66023,,,JEAN TALON,,,ST DENIS,," JEAN TALON  &  ST DENIS , Montreal, QC",1,2,1,2,78,,,,,,,
301350710130011,2007,10/13/2007,11:49,2,66023,,,JEAN TALON,,,ST DENIS,," JEAN TALON  &  ST DENIS , Montreal, QC",1,2,1,2,78,,,,,,,
